USC00477209,20120101,PRCP,28,,,7,1800
USC00477209,20120101,SNOW,33,,,7,
USC00477209,20120101,SNWD,25,,,7,1800
USC00276550,20120101,PRCP,25,,,7,0800
USR0000OSEL,20120101,TMAX,44,H,,U,
USR0000OSEL,20120101,TMIN,-61,H,,U,
USC00203078,20120101,TMAX,28,,,7,0800
USC00203078,20120101,TMIN,-56,,,7,0800
USC00203078,20120101,TOBS,11,,,7,0800
USC00203078,20120101,PRCP,28,,,7,0800
USC00203078,20120101,SNOW,0,T,,7,
USC00203078,20120101,SNWD,76,,,7,0800
USC00203078,20120101,WDFG,180,,,7,
USC00203078,20120101,WSFG,67,,,7,
USW00003095,20120101,TMAX,34,,,R,
USW00003095,20120101,TMIN,-60,,,R,
USW00003095,20120101,PRCP,0,,,R,
RSM00031825,20120101,TMAX,-119,,,S,
RSM00031825,20120101,SNWD,439,,,S,
USC00477052,20120101,TMAX,33,,,7,0800
USC00477052,20120101,TMIN,-78,,,7,0800
USC00477052,20120101,PRCP,30,,,7,0800
USC00477052,20120101,SNOW,0,,,7,
USC00477052,20120101,SNWD,0,,,7,0800
USW00054772,20120101,TMAX,89,,,W,
USW00054772,20120101,TMIN,-71,,,W,
USW00054772,20120101,PRCP,48,,,W,
USW00054772,20120101,AWND,9,,,W,
USW00054772,20120101,PGTM,2107,,,W,
USW00054772,20120101,WDF2,160,,,W,
USW00054772,20120101,WDF5,160,,,W,
USW00054772,20120101,WSF2,36,,,W,
USW00054772,20120101,WSF5,54,,,W,
USW00054772,20120101,WT01,1,,,W,
SF000414170,20120101,TMAX,299,,,S,
SF000414170,20120101,TMIN,115,,,S,
US1ILLV0006,20120101,PRCP,10,,,N,
USC00463798,20120101,TMAX,67,,,7,0700
USC00463798,20120101,TMIN,-28,,,7,0700
USC00463798,20120101,TOBS,-28,,,7,0700
USC00463798,20120101,PRCP,23,,,7,0700
US1NMDA0173,20120101,PRCP,0,,,N,
US1NMDA0173,20120101,SNOW,0,,,N,
US1INPT0117,20120101,PRCP,0,,,N,
US1INPT0117,20120101,SNOW,0,,,N,
USC00152072,20120101,PRCP,0,,,K,0600
USC00112145,20120101,PRCP,122,,,7,0700
USC00112145,20120101,SNOW,25,,,7,
USC00112145,20120101,SNWD,25,,,7,0700
USR0000CWWO,20120101,TMAX,167,H,,U,
USR0000CWWO,20120101,TMIN,0,H,,U,
USC00220488,20120101,TMAX,200,,,7,0700
USC00220488,20120101,TMIN,6,,,7,0700
USC00220488,20120101,TOBS,128,,,7,0700
USC00220488,20120101,PRCP,0,,,7,0700
ASN00023753,20120101,PRCP,0,,,a,
US1NJAT0002,20120101,PRCP,0,,,N,
US1NJAT0002,20120101,SNOW,0,,,N,
USC00169376,20120101,TMAX,244,,,K,0800
USC00169376,20120101,TMIN,139,,,K,0800
USC00169376,20120101,TOBS,156,,,K,0800
USC00169376,20120101,PRCP,0,,,K,0800
ASN00070264,20120101,PRCP,0,,,a,
ASN00093052,20120101,PRCP,0,,,a,
ASN00008251,20120101,TMAX,297,,,a,
ASN00008251,20120101,TMIN,162,,,a,
ASN00008251,20120101,PRCP,2,,,a,
USC00358536,20120101,TMAX,50,,,7,1830
USC00358536,20120101,TMIN,-28,,,7,1830
USC00358536,20120101,TOBS,28,,,7,1830
USC00358536,20120101,PRCP,0,,,7,1830
USC00358536,20120101,SNOW,0,,,7,
USC00358536,20120101,SNWD,0,,,7,
USW00024219,20120101,TMAX,72,,,X,2400
USW00024219,20120101,TMIN,-6,,,X,2400
USW00024219,20120101,PRCP,0,,,X,2400
USW00024219,20120101,AWND,6,,,W,
USW00024219,20120101,FMTM,1303,,,X,
USW00024219,20120101,PGTM,1256,,,W,
USW00024219,20120101,WDF2,60,,,X,
USW00024219,20120101,WDF5,60,,,X,
USW00024219,20120101,WSF2,40,,,X,
USW00024219,20120101,WSF5,54,,,X,
US1ILSP0006,20120101,PRCP,33,,,N,
US1ILSP0006,20120101,SNOW,0,,,N,
US1ILSP0006,20120101,SNWD,0,,,N,
USW00024237,20120101,FMTM,9999,,X,X,
ASN00091245,20120101,TMAX,225,,,a,
ASN00091245,20120101,TMIN,142,,,a,
ASN00091245,20120101,PRCP,0,,,a,
US1MOAT0006,20120101,PRCP,13,,,N,
US1ARPS0007,20120101,PRCP,0,,,N,
